cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,stoichiometry_valid,concentration_valid,ligand_valid,physics_failure_prob,bandgap,plqy,emission_peak,particle_size,emission_fwhm,lifetime,stability_score,phase_purity,phase_label
1.484545,1.241390,144.928299,0.156389,1.500000,8.315983,0,True,False,True,0.300000,10.070292,0.910129,-229.792877,2.283920,71.030205,24.904003,0.731919,0.665523,1
1.035727,1.764981,229.987854,0.545183,0.271608,21.639282,0,True,False,True,0.300000,10.488397,0.921576,-293.305145,3.599402,51.545055,25.706688,0.227389,0.767464,1
1.464480,0.853448,146.540894,0.256516,0.333041,32.812828,3,True,False,True,0.300000,2.320470,0.810949,500.808868,11.084781,45.709808,5.204481,0.635200,0.730372,2
1.897495,0.390823,154.085922,0.179758,0.330936,3.780878,1,False,False,True,0.600000,12658.327148,0.908828,-1265082.750000,4.594842,49.113834,26.273720,0.803885,0.646695,1
1.897550,1.568851,118.395508,0.078111,0.752021,51.811722,1,True,False,True,0.300000,9.944961,0.946621,-252.550659,4.116637,47.287132,27.474075,0.702128,0.922412,1
1.397685,0.836249,112.373421,0.174005,0.742559,19.792116,4,True,False,True,0.300000,11.738824,0.820501,-415.190857,2.464970,65.327293,23.924597,0.635467,0.767403,1
1.475864,0.708583,162.358963,0.055380,0.566241,40.535267,3,True,False,True,0.300000,2.026665,0.040278,466.366028,18.852180,41.760269,6.859212,0.562092,0.835739,3
1.727991,0.942724,156.555756,0.097040,0.530535,23.542265,3,True,False,True,0.300000,2.349215,0.024036,581.714417,20.057898,36.096050,9.391378,0.613469,0.926843,3
1.361960,1.007336,180.895508,0.450493,0.224519,31.307968,2,True,False,True,0.300000,10.105217,0.839883,-285.919678,6.211570,39.741539,29.133764,0.623187,0.801503,1
1.852260,0.544924,178.316574,0.611568,0.132076,15.591480,3,False,False,True,0.600000,135.569260,0.981684,-12818.087891,2.026974,74.429932,24.577635,0.689749,1.000000,1
1.568175,1.822404,188.231110,0.679830,0.202080,40.253132,3,True,False,True,0.300000,2.293071,0.636548,496.265259,29.306740,36.653797,13.398421,0.773499,0.600668,0
0.823226,2.000000,102.640694,1.315292,0.691538,58.501717,1,False,False,True,0.600000,11.201885,0.796811,-375.045532,3.509266,51.569019,23.557739,0.560582,0.800696,1
0.984586,1.152875,250.000000,0.099213,0.232304,17.597992,0,True,False,True,0.300000,2.306499,0.417523,515.798096,24.451395,25.409809,16.411776,0.075009,0.767495,0
2.447346,0.779463,179.063110,0.189107,0.146967,19.743582,0,False,False,True,0.600000,2.464700,0.628217,513.941467,8.736814,46.458897,9.379386,0.476651,0.877607,2
1.362130,0.491974,135.442688,0.197027,0.137104,33.948383,0,True,False,True,0.300000,2.162855,0.017164,508.281097,7.846807,39.473366,5.938558,0.536399,0.863426,3
2.626298,1.947032,151.627243,1.279123,0.212395,53.333164,1,True,False,True,0.300000,2.297093,0.785522,529.118469,28.103518,34.902485,13.296056,0.950083,0.803648,0
0.658228,2.000000,153.377930,0.314464,0.246602,12.138942,0,False,False,True,0.600000,2.302429,0.714717,526.087219,21.517811,39.588078,18.272869,0.963160,0.850760,0
1.004877,1.904586,154.305511,1.500000,0.039238,32.567398,3,True,False,True,0.300000,2.066670,0.206098,587.072815,13.608671,34.403954,4.893560,0.626938,0.879844,3
2.522690,0.519625,173.959518,0.742385,0.032680,41.831371,2,False,False,True,0.600000,2.046419,0.203306,537.573181,15.396177,36.918453,6.408551,0.612398,0.513125,3
1.035847,0.428250,137.699249,0.162921,0.276975,1.268092,1,True,True,True,0.000000,2.467253,0.647484,509.554321,11.430603,39.793823,13.252056,0.629930,0.917056,2
2.113890,1.097908,216.635193,0.106025,0.361526,22.541142,2,True,False,True,0.300000,2.323008,0.224898,527.045471,10.020776,46.693993,4.991421,0.268973,0.826602,2
2.789217,1.455082,202.584976,0.309345,1.309498,36.938686,0,True,False,True,0.300000,2.302291,0.527514,513.416931,28.167919,36.532566,18.364578,0.534872,0.884406,0
2.464059,2.000000,249.046204,0.061741,0.461924,39.243832,3,True,False,True,0.300000,2.300853,0.196561,505.316772,30.586891,36.195946,17.638046,0.054273,0.602017,0
3.000000,1.642423,184.603928,0.060136,0.076894,34.161713,1,True,False,True,0.300000,2.294497,0.574421,517.225891,28.830164,36.773212,13.494164,0.745848,0.937289,0
2.117605,0.724911,118.868568,0.783514,0.232648,42.792999,0,True,False,True,0.300000,49.923763,0.918518,-4221.584473,2.535560,60.205784,28.443249,0.655986,0.778748,1
3.000000,0.859709,228.317429,0.800143,0.036738,42.670532,3,False,False,True,0.600000,2.303523,0.061408,524.787964,11.943293,42.069637,5.307116,0.199242,0.972388,3
1.142847,1.396637,143.161728,0.207948,0.262550,59.972279,4,True,False,True,0.300000,2.174834,0.022574,555.121948,14.108891,32.811604,13.969127,0.661324,0.747152,3
1.317109,1.768945,180.701691,0.305591,1.290056,2.087693,3,True,False,True,0.300000,2.263739,0.001984,590.306030,8.267750,43.660629,9.987125,0.519653,0.976770,3
0.777893,1.091297,250.000000,0.264418,0.020720,51.373940,1,True,False,True,0.300000,2.200378,0.147676,554.318542,7.885365,41.939781,7.179999,0.136239,0.751926,3
0.804997,1.347841,164.742401,0.441582,1.500000,2.712128,2,True,False,True,0.300000,10.382106,0.942567,-293.662872,2.403545,66.087280,24.086325,0.709438,0.539369,1
0.809719,1.784758,190.440109,0.017590,0.027407,59.224270,0,False,False,True,0.600000,2.287996,0.614577,508.757141,29.952181,34.285213,15.603761,0.797007,0.698721,0
0.881250,0.952412,152.849960,0.814921,0.472069,21.602518,0,True,False,True,0.300000,2.302626,0.800201,521.272827,27.382309,32.085320,17.483027,0.942450,0.780380,0
0.772843,0.552261,123.922356,0.074372,0.080055,32.089397,3,True,True,True,0.000000,10.361123,0.963602,-295.825134,2.439207,62.451416,24.527525,0.673606,0.643113,1
0.638423,2.000000,181.265594,1.500000,0.857944,37.528812,3,False,False,True,0.600000,2.303191,0.512555,531.469177,26.181871,29.752930,13.798315,0.824857,0.516663,0
0.912671,0.443112,142.015472,0.814945,0.443317,53.517948,0,True,True,True,0.000000,2.296168,0.765172,517.579285,31.115973,30.077759,21.833136,0.850261,1.000000,0
1.690202,0.975838,202.673569,0.296283,0.564386,45.410236,1,True,False,True,0.300000,2.369517,0.042149,557.915588,14.225550,35.313587,10.205648,0.334861,0.817778,3
0.909988,0.495015,145.874496,0.926378,0.114733,58.775505,3,True,True,True,0.000000,13.210505,0.891327,-554.102173,2.958927,58.727192,20.250490,0.824931,1.000000,1
2.115552,1.528794,211.759689,0.286742,0.838697,55.830173,0,True,False,True,0.300000,2.296352,0.475769,516.223267,30.212809,35.838036,12.406764,0.472761,0.747594,0
0.788946,0.295717,209.996674,0.025142,0.163787,35.987865,2,True,True,True,0.000000,2.298529,0.415642,495.207672,31.166252,32.291595,17.843372,0.522039,0.658723,0
0.421358,2.000000,175.595108,1.491021,1.032816,3.032450,1,False,False,False,0.900000,2.280175,0.055364,493.342194,13.753645,37.233009,5.203248,0.629348,0.819075,3
0.690157,1.375542,185.249146,0.691617,0.134930,43.967045,1,True,False,True,0.300000,2.307032,0.336540,529.446716,26.631731,34.187912,16.310564,0.669436,0.566212,0
1.094303,0.782454,148.274979,0.065312,0.125693,50.043221,4,True,False,True,0.300000,10.529948,0.928463,-288.659027,7.149057,38.853504,27.090092,0.750828,0.736423,1
3.000000,1.820882,218.356476,0.445577,0.264177,59.796230,0,True,False,True,0.300000,2.197757,0.294382,587.173279,8.101958,41.282066,11.520109,0.216784,0.798390,3
2.657509,0.664160,186.577148,0.123727,0.996944,58.951569,0,False,False,True,0.600000,2.421779,0.978617,501.962891,13.191094,41.640423,8.794047,0.463458,0.642751,2
0.406567,0.374710,164.315903,1.500000,0.143990,19.527451,1,True,True,True,0.000000,2.060225,0.243190,584.085205,14.500620,35.138897,8.144066,0.651726,1.000000,3
1.223475,1.365881,180.208694,0.258889,0.293085,8.784737,1,True,False,True,0.300000,2.297820,0.550644,520.509033,20.505085,37.748680,7.478652,0.871050,0.755837,0
1.717011,0.998840,126.993332,0.757683,0.211978,59.394291,4,True,False,True,0.300000,2.300734,0.934021,517.669739,28.157614,32.477196,16.419313,0.904271,0.905837,0
1.572361,0.744361,174.273514,0.034954,0.989265,31.747740,1,True,False,True,0.300000,2.290923,0.747331,512.953186,23.073015,35.959721,13.261486,0.846905,0.795589,0
2.089226,0.481008,174.122650,0.058964,1.128658,16.836712,4,False,False,True,0.600000,2008.782837,0.886701,-200132.281250,2.792351,56.307430,24.003817,0.595334,0.790958,1
1.924617,0.885117,166.697235,1.144856,0.185252,34.192116,0,True,False,True,0.300000,17.268229,0.882783,-984.391785,2.188280,70.070297,22.582792,0.778036,1.000000,1
1.331837,1.275714,212.775574,1.080605,0.085250,33.559727,4,True,False,True,0.300000,2.296786,0.559176,513.294739,32.049942,30.033661,11.261515,0.435901,0.837223,0
1.252668,1.395999,168.342789,0.452442,0.327941,41.684120,3,True,False,True,0.300000,2.042054,0.145723,569.026306,22.263121,38.800262,1.080655,0.487806,0.815645,3
1.453711,0.695799,241.536682,0.611727,0.780929,35.824787,1,True,False,True,0.300000,2.332006,0.178973,527.683655,5.830052,44.919323,8.021884,0.056702,0.830455,3
2.688358,1.245997,161.854767,0.637924,0.170497,12.447501,3,True,False,True,0.300000,17.033411,0.961291,-938.228882,2.030933,76.070671,28.017254,0.715497,0.931843,1
3.000000,0.645526,220.334702,0.032134,1.500000,36.490726,1,False,False,True,0.600000,2.126848,0.075944,488.241425,17.566015,29.856567,11.519218,0.298102,0.781043,3
1.850750,0.967533,122.906609,0.038647,0.539915,34.253586,0,True,False,True,0.300000,13.701406,0.901863,-617.973694,5.122010,50.389069,29.020836,0.639078,1.000000,1
1.924031,1.493369,154.070648,0.277710,0.008591,37.382633,0,True,False,True,0.300000,10.248675,0.971311,-265.021667,6.767892,41.237080,21.965321,0.762326,0.699663,1
1.074520,1.287395,112.743073,0.924609,0.222149,30.560926,3,True,False,True,0.300000,9.896359,0.949582,-245.208481,2.281496,69.401840,22.494879,0.564016,0.738041,1
2.568384,0.882127,116.572647,0.395376,0.257959,31.814896,3,True,False,True,0.300000,2.459668,0.731655,516.338989,20.571646,40.591324,8.454623,0.490373,0.792765,2
1.044881,1.611194,208.829132,0.262503,0.098827,29.069330,3,True,False,True,0.300000,2.297191,0.347783,529.700256,26.942219,30.318758,11.673498,0.497430,0.832863,0
3.000000,1.172098,196.662491,0.219881,0.206699,32.097469,3,True,False,True,0.300000,27.656675,0.794163,-2018.385132,2.003629,74.160011,28.199596,0.580389,0.886557,1
1.327497,1.991531,118.617844,0.729835,1.500000,54.019894,1,True,False,True,0.300000,2.303226,0.987063,524.918640,29.145662,30.116692,12.914496,0.849710,0.562182,0
0.436898,2.000000,165.988815,0.174353,0.540930,7.690622,0,False,False,True,0.600000,2.049846,0.085119,582.915405,13.943485,33.937687,7.312341,0.610116,0.878715,3
1.818623,1.407346,224.032623,0.186642,0.717417,54.725441,1,True,False,True,0.300000,2.298537,0.502732,511.628082,28.222601,35.352707,12.707674,0.267326,0.792876,0
1.006999,0.871047,250.000000,0.663402,1.500000,2.230457,1,True,False,True,0.300000,2.086880,0.154361,585.240356,4.492820,54.437946,5.997821,0.102105,0.696071,3
1.746133,0.746235,121.245499,0.258971,0.385436,7.177694,3,True,False,True,0.300000,20.631729,0.856844,-1318.416748,2.831561,59.070213,29.801367,0.608396,0.989724,1
3.000000,0.288753,182.669083,0.357888,0.082647,36.515621,4,False,False,True,0.600000,2.167087,0.238104,548.917175,4.505950,47.581505,9.852212,0.518137,0.933769,3
3.000000,2.000000,147.027527,0.106724,0.041065,2.328941,0,True,False,True,0.300000,10.799203,0.860797,-331.282654,2.172836,74.370560,27.314781,0.764784,0.865117,1
2.026567,0.593150,203.712250,0.283051,0.076254,47.663258,1,False,False,True,0.600000,2.258698,0.110538,566.329468,3.910422,59.334156,7.704861,0.382363,0.835235,3
0.754381,2.000000,250.000000,1.137324,0.123973,6.205873,1,False,False,True,0.600000,2.294726,0.206755,540.627319,15.569751,36.785023,20.447599,0.181567,0.713833,0
0.827457,1.318667,80.000000,1.365770,0.755551,13.854075,0,True,False,True,0.300000,2.276540,0.089204,583.841187,22.606806,32.653290,14.268593,0.117006,0.941117,3
1.277472,1.863286,180.577225,0.629079,0.064414,43.048729,2,True,False,True,0.300000,2.299865,0.501934,523.082520,33.137688,34.296932,16.875628,0.826158,0.841418,0
3.000000,0.894224,134.339859,0.106175,0.303088,9.146894,3,False,False,True,0.600000,122.279129,0.872805,-11485.774414,2.073164,71.206726,23.546328,0.769707,0.748825,1
1.768016,1.140875,162.344513,0.729033,0.039378,27.548014,1,True,False,True,0.300000,2.263876,0.099899,504.602020,20.733847,36.316273,9.904448,0.558925,0.962288,3
2.592186,0.848532,80.000000,0.096222,1.500000,24.873135,4,False,False,True,0.600000,2.247747,0.143372,557.671692,6.500419,41.641949,5.326286,0.267688,0.877592,3
1.225270,1.027392,112.385422,0.356736,0.202516,1.104156,3,True,False,True,0.300000,2.235700,0.192675,534.127380,6.965222,46.076752,6.817141,0.476813,0.963235,3
0.684185,2.000000,125.848213,0.029840,0.939107,12.568857,2,False,False,True,0.600000,11.545391,0.857324,-404.396881,2.639097,67.010956,17.833904,0.754809,0.866745,1
0.797830,1.464303,137.526047,0.463643,0.324234,27.461020,2,True,False,True,0.300000,2.298886,0.947423,495.065643,26.291916,30.600185,16.307413,0.985451,0.715252,0
2.278048,0.471372,189.582962,0.510990,1.422049,57.723949,2,False,False,True,0.600000,2.448321,0.566646,529.281982,10.048981,46.549694,6.644176,0.393804,0.856535,2
2.040068,1.709210,90.820534,0.033598,0.877718,40.574989,0,True,False,True,0.300000,9.846210,0.872694,-246.928085,2.079505,78.308846,24.339695,0.510324,0.892244,1
2.094989,2.000000,129.577057,0.086887,1.500000,36.680401,0,True,False,True,0.300000,2.080922,0.208346,531.980652,11.813061,42.952915,12.509580,0.681894,0.826991,3
3.000000,1.341225,130.798080,0.310157,0.179494,54.512413,1,True,False,True,0.300000,2.292141,0.990790,521.522461,29.978909,34.190121,16.314688,1.000000,0.903235,0
2.393111,1.125703,89.884506,0.208891,0.115456,5.988940,3,True,False,True,0.300000,2.373080,0.002421,534.372009,6.882091,48.100487,7.946447,0.345462,1.000000,3
1.477223,2.000000,190.348053,0.120472,0.141796,27.150764,0,True,False,True,0.300000,2.295043,0.379411,524.282410,24.934973,31.530972,15.220420,0.656017,0.921247,0
1.545645,1.249156,143.368546,0.419198,0.439282,20.174494,0,True,False,True,0.300000,9.996091,0.921041,-247.398209,2.071841,78.148972,24.463087,0.782548,0.758692,1
3.000000,0.715507,119.920433,0.430042,0.129921,55.804535,2,False,False,True,0.600000,1228.708252,0.926891,-122141.906250,4.975338,42.006618,24.389687,0.709054,0.723692,1
0.600116,1.361565,128.638458,0.075663,0.010779,47.362724,1,False,False,True,0.600000,11.075800,0.885273,-362.475616,2.205423,65.215256,28.221870,0.797962,0.678795,1
0.504794,2.000000,165.365204,0.067146,0.428615,26.313541,2,False,False,True,0.600000,12.223033,0.861443,-476.861633,3.384052,55.156651,33.186607,0.792369,0.942406,1
1.381779,0.809465,191.891037,1.067574,1.500000,40.631008,2,True,False,False,0.600000,2.240298,0.164688,545.823853,12.769411,40.274799,8.913464,0.456900,1.000000,3
2.109112,1.758657,121.409752,0.480518,0.095032,1.068084,0,True,False,True,0.300000,2.295118,0.989676,539.552917,15.068575,29.834539,18.938210,0.748230,0.852756,0
0.898116,1.320628,117.781960,0.446249,0.556698,20.273005,0,True,False,True,0.300000,2.291822,1.000000,498.411652,27.027029,34.283798,17.818480,0.793450,1.000000,0
1.527312,2.000000,166.919296,0.164395,0.029665,42.798996,3,True,False,True,0.300000,2.301532,0.515617,526.588684,31.106186,29.005688,19.780792,0.995146,0.924346,0
2.352106,0.808076,187.464554,0.122927,1.500000,58.980869,2,True,False,True,0.300000,2.589264,0.716725,520.035522,16.635801,39.996056,5.845045,0.354199,0.879373,2
2.328131,0.545788,153.757324,0.409731,0.339155,5.626658,3,False,False,True,0.600000,2.360880,0.147045,525.348572,14.144427,32.605522,5.657616,0.580005,0.754728,3
2.254191,1.312445,91.835999,0.035115,0.419665,42.522057,2,True,False,True,0.300000,12.012088,0.935787,-442.259766,5.310084,45.772469,27.722540,0.342999,0.969689,1
2.638172,0.864446,172.104462,1.429005,0.455519,38.759594,2,False,False,True,0.600000,2.420622,0.882622,527.076294,8.428658,48.912994,9.246751,0.488661,0.765316,2
2.537903,1.426749,135.496353,0.245856,0.123600,20.442213,0,True,False,True,0.300000,2.087811,0.040505,493.600067,17.411732,32.858189,7.561478,0.519876,0.880312,3
1.915969,1.644593,192.270035,0.639760,0.113391,7.717735,1,True,False,True,0.300000,9.978662,0.896624,-238.243668,4.595486,44.540596,25.066002,0.563239,0.551775,1
1.394844,0.786137,184.088837,0.289153,0.077886,58.822632,2,True,False,True,0.300000,2.299024,0.614724,521.331787,30.751997,30.827263,15.896929,0.706237,1.000000,0
3.000000,0.982612,192.295471,1.399716,0.330034,3.945529,2,False,False,True,0.600000,2.338417,0.470155,503.657440,6.787022,46.758835,12.096051,0.466766,0.786986,2
0.624352,1.801902,139.539185,0.676109,1.275173,32.108021,2,False,False,True,0.600000,2.260107,0.286133,573.979004,13.638149,34.658535,8.432513,0.646153,0.882341,3
0.859639,1.174067,130.997116,0.169432,0.223727,20.153786,0,True,False,True,0.300000,10.039239,0.964067,-260.678894,2.003740,77.066750,26.503984,0.763339,0.607576,1
1.294468,1.477121,215.137817,0.012812,0.099790,34.324505,0,True,False,True,0.300000,2.089066,0.270373,503.768585,21.836102,32.347729,6.402711,0.211253,0.607036,3
2.272623,0.452012,176.967987,0.033730,0.326515,28.741846,0,False,False,True,0.600000,2.444505,0.579517,487.856415,6.728303,52.556995,8.570691,0.566740,0.970585,2
1.532269,0.913714,191.949371,0.735897,0.046006,28.677176,0,True,False,True,0.300000,2.303874,0.446511,532.576416,23.694426,33.765724,16.011971,0.676099,0.531572,0
1.326149,0.938903,164.823685,0.050037,0.196227,26.403189,0,True,False,True,0.300000,2.298022,0.725242,506.513062,26.612690,33.458214,17.153290,0.945211,0.715767,0
2.041898,1.725822,219.778229,0.645439,0.177178,34.245811,4,True,False,True,0.300000,2.295521,0.389659,520.700439,28.416498,34.672863,18.516176,0.349407,0.769691,0
0.855668,1.149808,180.653900,0.577410,1.337985,19.148941,3,True,False,True,0.300000,2.303159,0.799728,528.397888,24.704620,30.645828,12.234220,0.822556,0.962670,0
1.412523,1.222214,201.926117,0.026883,0.529818,39.521091,3,True,False,True,0.300000,2.288834,0.449039,526.426147,28.612385,36.116623,13.646921,0.641895,0.639359,0
1.838447,0.926665,80.000000,1.102785,0.550699,16.442474,2,True,False,True,0.300000,14.510441,0.877680,-702.581787,4.497138,50.070240,22.817385,0.256748,0.836899,1
1.585536,0.623533,119.439125,0.015543,0.050651,28.537138,2,True,False,True,0.300000,26.907316,0.882741,-1944.030640,2.341360,67.748207,23.999655,0.711880,0.621299,1
1.701446,1.605199,191.079636,0.033657,0.084006,55.646633,1,True,False,True,0.300000,2.296037,0.539668,510.779694,26.857843,36.520760,19.951830,0.721860,0.838562,0
1.572699,0.586671,216.369034,0.184576,0.085173,44.278469,3,True,False,True,0.300000,33.039406,0.903608,-2557.225830,2.325264,68.725021,25.015486,0.382288,0.776887,1
1.116795,1.111540,235.253494,0.273353,0.284127,45.834225,3,True,False,True,0.300000,2.297186,0.340618,505.462677,28.727880,31.390539,12.961133,0.186928,0.827778,0
1.491850,1.094002,250.000000,1.368812,0.380852,49.969131,1,True,False,True,0.300000,2.301384,0.325858,513.263000,32.085434,33.892281,12.576476,0.151518,0.770169,0
